Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"336","'637","North and Central America","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.158000","E"
"336","'637","North and Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","3.000000","E"
"336","'637","North and Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","2.800000","E"
"336","'637","North and Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","2.600000","E"
"336","'637","North and Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","2.500000","E"
"336","'637","North and Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","2.400000","E"
"336","'637","North and Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","11.300000","E"
"336","'637","North and Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","10.700000","E"
"336","'637","North and Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","10.000000","E"
"336","'637","North and Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","9.700000","E"
"336","'637","North and Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","9.200000","E"
"5204","'013","Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.368000","E"
"5204","'013","Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.419000","E"
"5204","'013","Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.454000","E"
"5204","'013","Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.482000","E"
"5204","'013","Central America","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.625000","E"
"5204","'013","Central America","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.554000","E"
"5204","'013","Central America","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.936000","E"
"5204","'013","Central America","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.308000","E"
"5204","'013","Central America","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.947000","E"
"5204","'013","Central America","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.477000","E"
"5204","'013","Central America","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.146000","E"
"5204","'013","Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","25.800000","E"
"5204","'013","Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","24.900000","E"
"5204","'013","Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","23.600000","E"
"5204","'013","Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","25.400000","E"
"5204","'013","Central America","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","22.200000","E"
"5204","'013","Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","38.300000","E"
"5204","'013","Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","37.300000","E"
"5204","'013","Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","35.700000","E"
"5204","'013","Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","38.700000","E"
"5204","'013","Central America","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","34.200000","E"
"5205","'419","Latin America and the Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.619000","E"
"5205","'419","Latin America and the Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.692000","E"
"5205","'419","Latin America and the Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.775000","E"
"5205","'419","Latin America and the Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.876000","E"
"5205","'419","Latin America and the Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.081000","E"
"5205","'419","Latin America and the Caribbean","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.624000","E"
"5205","'419","Latin America and the Caribbean","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.873000","E"
"5205","'419","Latin America and the Caribbean","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.425000","E"
"5205","'419","Latin America and the Caribbean","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.913000","E"
"5205","'419","Latin America and the Caribbean","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.668000","E"
"5205","'419","Latin America and the Caribbean","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.154000","E"
"5205","'419","Latin America and the Caribbean","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","22.000000","E"
"5205","'419","Latin America and the Caribbean","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","20.900000","E"
"5205","'419","Latin America and the Caribbean","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","20.800000","E"
"5205","'419","Latin America and the Caribbean","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","20.900000","E"
"5205","'419","Latin America and the Caribbean","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","22.700000","E"
"5205","'419","Latin America and the Caribbean","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","124.500000","E"
"5205","'419","Latin America and the Caribbean","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","119.500000","E"
"5205","'419","Latin America and the Caribbean","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","120.000000","E"
"5205","'419","Latin America and the Caribbean","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","121.900000","E"
"5205","'419","Latin America and the Caribbean","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","133.400000","E"
"5206","'029","Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.837000","E"
"5206","'029","Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.953000","E"
"5206","'029","Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","4.064000","E"
"5206","'029","Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","4.200000","E"
"5206","'029","Caribbean","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","4.411000","E"
"5206","'029","Caribbean","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.695000","E"
"5206","'029","Caribbean","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.867000","E"
"5206","'029","Caribbean","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.397000","E"
